feature,live_val,training_val,diff,status,section,bar_idx,ts
dist_vix_call_atr,0.07129402900734601,,,LIVE_ONLY,ATR-ES,1088,1776442140000
dist_vix_gex_nearest_dn_atr,-0.022885665850442643,,,LIVE_ONLY,ATR-ES,1088,1776442140000
dist_vix_gex_nearest_up_atr,0.0006592578640045206,,,LIVE_ONLY,ATR-ES,1088,1776442140000
dist_vix_hvl_atr,0.038331135807119984,,,LIVE_ONLY,ATR-ES,1088,1776442140000
dist_vix_put_atr,-0.004049726878884912,,,LIVE_ONLY,ATR-ES,1088,1776442140000
dist_vwap_d_sd2d_atr,-4.940442644565831,,,LIVE_ONLY,ATR-ES,1088,1776442140000
dist_vwap_d_sd3d_atr,-6.404348276511583,,,LIVE_ONLY,ATR-ES,1088,1776442140000
im_cross_delta_agreement_5,0.6,0.6,0.0,MATCH,IM-ES,1088,1776442140000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-ES,1088,1776442140000
im_rolling_correlation_10,0.936901,0.936901,0.0,MATCH,IM-ES,1088,1776442140000
im_cross_delta_weighted_5,,133.0,,MISSING_LIVE,IM-ES,1088,1776442140000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-ES,1088,1776442140000
im_delta_day_divergence,,1.0,,MISSING_LIVE,IM-ES,1088,1776442140000
im_ltr_slope_diff,,0.08857000000000004,,MISSING_LIVE,IM-ES,1088,1776442140000
im_price_ratio_slope_10,,-3.015065896380255e-05,,MISSING_LIVE,IM-ES,1088,1776442140000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-ES,1088,1776442140000
im_volume_lead,,124.5,,MISSING_LIVE,IM-ES,1088,1776442140000
dist_1d_max_atr,-0.357506,-0.357506,0.0,MATCH,ATR-ES,976,1776435419000
dist_1d_min_atr,-5.250149,-5.250149,0.0,MATCH,ATR-ES,976,1776435419000
dist_comp_20d_vah_atr,-12.832536,-12.832536,0.0,MATCH,ATR-ES,976,1776435419000
dist_comp_20d_val_atr,-30.440191,-30.440191,0.0,MATCH,ATR-ES,976,1776435419000
dist_comp_20d_vwap_atr,-17.344274,-17.344274,0.0,MATCH,ATR-ES,976,1776435419000
dist_comp_50d_vah_atr,-11.22488,-11.22488,0.0,MATCH,ATR-ES,976,1776435419000
dist_comp_50d_val_atr,-24.315789,-24.315789,0.0,MATCH,ATR-ES,976,1776435419000
dist_comp_50d_vwap_atr,-17.389223,-17.389223,0.0,MATCH,ATR-ES,976,1776435419000
dist_cur_vah_atr,-0.822967,-0.822967,0.0,MATCH,ATR-ES,976,1776435419000
dist_cur_val_atr,-3.588517,-3.588517,0.0,MATCH,ATR-ES,976,1776435419000
dist_cur_vpoc_atr,-2.77512,-2.77512,0.0,MATCH,ATR-ES,976,1776435419000
dist_gex_nearest_up_atr,1.904306,1.904306,0.0,MATCH,ATR-ES,976,1776435419000
dist_ib_high_atr,0.172249,0.172249,0.0,MATCH,ATR-ES,976,1776435419000
dist_ib_low_atr,-1.272727,-1.272727,0.0,MATCH,ATR-ES,976,1776435419000
dist_mq_call_0dte_atr,-7.090909,-7.090909,0.0,MATCH,ATR-ES,976,1776435419000
dist_mq_call_atr,-1.923445,-1.923445,0.0,MATCH,ATR-ES,976,1776435419000
dist_mq_hvl_atr,-9.38756,-9.38756,0.0,MATCH,ATR-ES,976,1776435419000
dist_mq_put_0dte_atr,-4.220096,-4.220096,0.0,MATCH,ATR-ES,976,1776435419000
dist_mq_put_atr,-24.889952,-24.889952,0.0,MATCH,ATR-ES,976,1776435419000
dist_open_830_atr,-2.401914,-2.401914,0.0,MATCH,ATR-ES,976,1776435419000
dist_prev_vah_atr,-2.870813,-2.870813,0.0,MATCH,ATR-ES,976,1776435419000
dist_prev_val_atr,-3.827751,-3.827751,0.0,MATCH,ATR-ES,976,1776435419000
dist_prev_vwap_sd1d_atr,-3.85203,-3.85203,0.0,MATCH,ATR-ES,976,1776435419000
dist_prev_vwap_sd1u_atr,-2.885466,-2.885466,0.0,MATCH,ATR-ES,976,1776435419000
dist_sess_high_atr,0.172249,0.172249,0.0,MATCH,ATR-ES,976,1776435419000
dist_session_lvn_above_atr,0.133971,0.133971,0.0,MATCH,ATR-ES,976,1776435419000
dist_session_lvn_below_atr,0.095694,0.095694,0.0,MATCH,ATR-ES,976,1776435419000
dist_swing_high_atr,-0.564593,-0.564593,0.0,MATCH,ATR-ES,976,1776435419000
dist_vwap_d_sd1d_atr,-12.204697,-12.204697,0.0,MATCH,ATR-ES,976,1776435419000
dist_vwap_d_sd1u_atr,-0.604628,-0.604628,0.0,MATCH,ATR-ES,976,1776435419000
dist_vwap_d_sd2u_atr,0.618627,0.618627,0.0,MATCH,ATR-ES,976,1776435419000
dist_vwap_d_sd3u_atr,1.8419,1.8419,0.0,MATCH,ATR-ES,976,1776435419000
dist_comp_20d_vpoc_atr,,-20.29665071770335,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_comp_50d_vpoc_atr,,-19.952153110047846,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_cur_vwap_vp_atr,,-7.311678468899521,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_ext_edge_buy_atr,,0.019138755980861243,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_ext_edge_sell_atr,,0.03827751196172249,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_ext_long_dn_atr,,-0.5933014354066986,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_ext_long_up_atr,,-0.06698564593301436,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_open_cash_atr,,-1.0909090909090908,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_ovn_high_atr,,-2.200956937799043,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_ovn_low_atr,,-3.598086124401914,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_prev_vpoc_atr,,-3.4354066985645932,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_prev_vwap_atr,,-3.367842105263158,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_vwap_w_atr,,-5.888120574162679,,MISSING_LIVE,ATR-ES,976,1776435419000
next_wall_dist_atr,,0.009569377990430622,,MISSING_LIVE,ATR-ES,976,1776435419000
open_gap_atr,,-2.3444976076555024,,MISSING_LIVE,ATR-ES,976,1776435419000
ovn_range_atr,,1.3971291866028708,,MISSING_LIVE,ATR-ES,976,1776435419000
poc_bar_dist_atr,,0.07655502392344497,,MISSING_LIVE,ATR-ES,976,1776435419000
poc_separation_atr,,0.0,,MISSING_LIVE,ATR-ES,976,1776435419000
range_size_atr,,2.7655502392344498,,MISSING_LIVE,ATR-ES,976,1776435419000
sess_range_atr,,3.770334928229665,,MISSING_LIVE,ATR-ES,976,1776435419000
swing_range_atr,,0.7081339712918661,,MISSING_LIVE,ATR-ES,976,1776435419000
dist_blind_nearest_dn_atr,-0.4819081339712919,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_gex_nearest_dn_atr,-0.009569377990430622,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_sess_low_atr,-3.598086124401914,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_swing_low_atr,-1.2727272727272727,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_vix_call_atr,0.07062200956937799,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_vix_gex_nearest_dn_atr,-0.0011483253588516747,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_vix_gex_nearest_up_atr,0.0036363636363636364,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_vix_hvl_atr,0.03712918660287081,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_vix_put_atr,-0.005933014354066985,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_vwap_d_sd2d_atr,-4.274427751196172,,,LIVE_ONLY,ATR-ES,976,1776435419000
dist_vwap_d_sd3d_atr,-5.497701435406699,,,LIVE_ONLY,ATR-ES,976,1776435419000
im_cross_delta_agreement_5,0.4,0.4,0.0,MATCH,IM-ES,976,1776435419000
im_open_type_agreement,0.0,0.0,0.0,MATCH,IM-ES,976,1776435419000
im_rolling_correlation_10,0.872402,0.872402,0.0,MATCH,IM-ES,976,1776435419000
im_cross_delta_weighted_5,,90.8,,MISSING_LIVE,IM-ES,976,1776435419000
im_cross_open_signal,,0.0,,MISSING_LIVE,IM-ES,976,1776435419000
im_delta_day_divergence,,1.0,,MISSING_LIVE,IM-ES,976,1776435419000
im_ltr_slope_diff,,-0.01586,,MISSING_LIVE,IM-ES,976,1776435419000
im_price_ratio_slope_10,,4.481516431642855e-06,,MISSING_LIVE,IM-ES,976,1776435419000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-ES,976,1776435419000
im_volume_lead,,-175.2,,MISSING_LIVE,IM-ES,976,1776435419000
dist_1d_max_atr,-0.818662,-0.818662,0.0,MATCH,ATR-ES,1355,1776458159000
dist_1d_min_atr,-5.609977,-5.609977,0.0,MATCH,ATR-ES,1355,1776458159000
dist_comp_20d_vah_atr,-12.398088,-12.398088,0.0,MATCH,ATR-ES,1355,1776458159000
dist_comp_20d_val_atr,-30.334552,-30.334552,0.0,MATCH,ATR-ES,1355,1776458159000
dist_comp_20d_vwap_atr,-16.728311,-16.728311,0.0,MATCH,ATR-ES,1355,1776458159000
dist_comp_50d_vah_atr,-11.198576,-11.198576,0.0,MATCH,ATR-ES,1355,1776458159000
dist_comp_50d_val_atr,-24.280761,-24.280761,0.0,MATCH,ATR-ES,1355,1776458159000
dist_comp_50d_vwap_atr,-17.025518,-17.025518,0.0,MATCH,ATR-ES,1355,1776458159000
dist_cur_vah_atr,0.084341,0.084341,0.0,MATCH,ATR-ES,1355,1776458159000
dist_cur_val_atr,-0.243651,-0.243651,0.0,MATCH,ATR-ES,1355,1776458159000
dist_cur_vpoc_atr,-0.046856,-0.046856,0.0,MATCH,ATR-ES,1355,1776458159000
dist_gex_nearest_up_atr,1.396308,1.396308,0.0,MATCH,ATR-ES,1355,1776458159000
dist_mq_call_0dte_atr,-7.412614,-7.412614,0.0,MATCH,ATR-ES,1355,1776458159000
dist_mq_call_atr,-2.352169,-2.352169,0.0,MATCH,ATR-ES,1355,1776458159000
dist_mq_hvl_atr,-9.6617,-9.6617,0.0,MATCH,ATR-ES,1355,1776458159000
dist_mq_put_0dte_atr,-4.601256,-4.601256,0.0,MATCH,ATR-ES,1355,1776458159000
dist_mq_put_atr,-24.843033,-24.843033,0.0,MATCH,ATR-ES,1355,1776458159000
dist_open_830_atr,-2.820729,-2.820729,0.0,MATCH,ATR-ES,1355,1776458159000
dist_prev_vah_atr,-0.365477,-0.365477,0.0,MATCH,ATR-ES,1355,1776458159000
dist_prev_val_atr,-3.982757,-3.982757,0.0,MATCH,ATR-ES,1355,1776458159000
dist_prev_vwap_sd1d_atr,-2.969405,-2.969405,0.0,MATCH,ATR-ES,1355,1776458159000
dist_prev_vwap_sd1u_atr,0.044806,0.044806,0.0,MATCH,ATR-ES,1355,1776458159000
dist_sess_high_atr,0.86215,0.86215,0.0,MATCH,ATR-ES,1355,1776458159000
dist_session_hvn_above_atr,0.018742,0.018742,0.0,MATCH,ATR-ES,1355,1776458159000
dist_session_lvn_above_atr,0.196795,0.196795,0.0,MATCH,ATR-ES,1355,1776458159000
dist_session_lvn_below_atr,0.356105,0.356105,0.0,MATCH,ATR-ES,1355,1776458159000
dist_swing_high_atr,0.131197,0.131197,0.0,MATCH,ATR-ES,1355,1776458159000
dist_vwap_d_sd1d_atr,-0.878624,-0.878624,0.0,MATCH,ATR-ES,1355,1776458159000
dist_vwap_d_sd1u_atr,0.195459,0.195459,0.0,MATCH,ATR-ES,1355,1776458159000
dist_vwap_d_sd2u_atr,0.403017,0.403017,0.0,MATCH,ATR-ES,1355,1776458159000
dist_vwap_d_sd3u_atr,0.610591,0.610591,0.0,MATCH,ATR-ES,1355,1776458159000
dist_comp_20d_vpoc_atr,,-20.269890357042453,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_comp_50d_vpoc_atr,,-20.007496954362292,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_cur_vwap_vp_atr,,-0.04839284040858401,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_ext_edge_buy_atr,,-0.0093711929528629,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_ext_edge_sell_atr,,0.0,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_ext_long_dn_atr,,0.0,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_ext_long_up_atr,,0.0,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_open_cash_atr,,-3.486083778464999,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_ovn_high_atr,,0.1499390872458064,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_ovn_low_atr,,-0.4404460687845563,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_prev_vpoc_atr,,-3.186205603973386,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_prev_vwap_atr,,-1.4762552712960362,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_vwap_w_atr,,-5.281344766188736,,MISSING_LIVE,ATR-ES,1355,1776458159000
next_wall_dist_atr,,0.4779308405960079,,MISSING_LIVE,ATR-ES,1355,1776458159000
open_gap_atr,,0.2998781744916128,,MISSING_LIVE,ATR-ES,1355,1776458159000
ovn_range_atr,,0.5903851560303627,,MISSING_LIVE,ATR-ES,1355,1776458159000
poc_bar_dist_atr,,0.0093711929528629,,MISSING_LIVE,ATR-ES,1355,1776458159000
poc_separation_atr,,0.0,,MISSING_LIVE,ATR-ES,1355,1776458159000
range_size_atr,,0.3279917533502015,,MISSING_LIVE,ATR-ES,1355,1776458159000
sess_range_atr,,4.854277949582982,,MISSING_LIVE,ATR-ES,1355,1776458159000
swing_range_atr,,0.2530222097272983,,MISSING_LIVE,ATR-ES,1355,1776458159000
dist_blind_nearest_dn_atr,-0.9404873020335489,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_gex_nearest_dn_atr,-0.4779308405960079,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_sess_low_atr,-3.9921281979195955,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_session_hvn_below_atr,0.0093711929528629,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_swing_low_atr,-0.1218255083872177,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_vix_call_atr,0.070471371005529,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_vix_gex_nearest_dn_atr,-0.023240558523099992,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_vix_gex_nearest_up_atr,0.000187423859057258,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_vix_hvl_atr,0.037672195670508855,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_vix_put_atr,-0.004498172617374192,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_vwap_d_sd2d_atr,-0.42721300721581856,,,LIVE_ONLY,ATR-ES,1355,1776458159000
dist_vwap_d_sd3d_atr,-0.6347886795989129,,,LIVE_ONLY,ATR-ES,1355,1776458159000
im_cross_delta_agreement_5,0.8,0.8,0.0,MATCH,IM-ES,1355,1776458159000
im_open_type_agreement,1.0,1.0,0.0,MATCH,IM-ES,1355,1776458159000
im_rolling_correlation_10,0.938691,0.938691,0.0,MATCH,IM-ES,1355,1776458159000
im_cross_delta_weighted_5,,15.2,,MISSING_LIVE,IM-ES,1355,1776458159000
im_cross_open_signal,,0.85,,MISSING_LIVE,IM-ES,1355,1776458159000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-ES,1355,1776458159000
im_ltr_slope_diff,,-0.39576,,MISSING_LIVE,IM-ES,1355,1776458159000
im_price_ratio_slope_10,,-6.09080837625887e-06,,MISSING_LIVE,IM-ES,1355,1776458159000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-ES,1355,1776458159000
im_volume_lead,,-3.8,,MISSING_LIVE,IM-ES,1355,1776458159000
dist_1d_max_atr,-0.471928,-0.471928,0.0,MATCH,ATR-ES,1270,1776453060000
dist_1d_min_atr,-5.263242,-5.263242,0.0,MATCH,ATR-ES,1270,1776453060000
dist_comp_20d_vah_atr,-12.201293,-12.201293,0.0,MATCH,ATR-ES,1270,1776453060000
dist_comp_20d_val_atr,-29.987817,-29.987817,0.0,MATCH,ATR-ES,1270,1776453060000
dist_comp_20d_vwap_atr,-16.50904,-16.50904,0.0,MATCH,ATR-ES,1270,1776453060000
dist_comp_50d_vah_atr,-10.908069,-10.908069,0.0,MATCH,ATR-ES,1270,1776453060000
dist_comp_50d_val_atr,-23.934027,-23.934027,0.0,MATCH,ATR-ES,1270,1776453060000
dist_comp_50d_vwap_atr,-16.777748,-16.777748,0.0,MATCH,ATR-ES,1270,1776453060000
dist_cur_vah_atr,0.449817,0.449817,0.0,MATCH,ATR-ES,1270,1776453060000
dist_cur_val_atr,0.028114,0.028114,0.0,MATCH,ATR-ES,1270,1776453060000
dist_cur_vpoc_atr,0.23428,0.23428,0.0,MATCH,ATR-ES,1270,1776453060000
dist_gex_nearest_up_atr,1.743042,1.743042,0.0,MATCH,ATR-ES,1270,1776453060000
dist_ib_high_atr,0.084341,0.084341,0.0,MATCH,ATR-ES,1270,1776453060000
dist_ib_low_atr,-1.368194,-1.368194,0.0,MATCH,ATR-ES,1270,1776453060000
dist_mq_call_0dte_atr,-7.065879,-7.065879,0.0,MATCH,ATR-ES,1270,1776453060000
dist_mq_call_atr,-2.005435,-2.005435,0.0,MATCH,ATR-ES,1270,1776453060000
dist_mq_hvl_atr,-9.314966,-9.314966,0.0,MATCH,ATR-ES,1270,1776453060000
dist_mq_put_0dte_atr,-4.254522,-4.254522,0.0,MATCH,ATR-ES,1270,1776453060000
dist_mq_put_atr,-24.496298,-24.496298,0.0,MATCH,ATR-ES,1270,1776453060000
dist_open_830_atr,-2.473995,-2.473995,0.0,MATCH,ATR-ES,1270,1776453060000
dist_prev_vah_atr,-0.018742,-0.018742,0.0,MATCH,ATR-ES,1270,1776453060000
dist_prev_val_atr,-3.636023,-3.636023,0.0,MATCH,ATR-ES,1270,1776453060000
dist_prev_vwap_sd1d_atr,-2.622671,-2.622671,0.0,MATCH,ATR-ES,1270,1776453060000
dist_prev_vwap_sd1u_atr,0.39154,0.39154,0.0,MATCH,ATR-ES,1270,1776453060000
dist_sess_high_atr,1.208884,1.208884,0.0,MATCH,ATR-ES,1270,1776453060000
dist_session_hvn_above_atr,0.112454,0.112454,0.0,MATCH,ATR-ES,1270,1776453060000
dist_session_lvn_above_atr,0.018742,0.018742,0.0,MATCH,ATR-ES,1270,1776453060000
dist_session_lvn_below_atr,0.009371,0.009371,0.0,MATCH,ATR-ES,1270,1776453060000
dist_swing_high_atr,0.449817,0.449817,0.0,MATCH,ATR-ES,1270,1776453060000
dist_vwap_d_sd1d_atr,0.540455,0.540455,0.0,MATCH,ATR-ES,1270,1776453060000
dist_vwap_d_sd1u_atr,0.616486,0.616486,0.0,MATCH,ATR-ES,1270,1776453060000
dist_vwap_d_sd2u_atr,0.85719,0.85719,0.0,MATCH,ATR-ES,1270,1776453060000
dist_vwap_d_sd3u_atr,1.097876,1.097876,0.0,MATCH,ATR-ES,1270,1776453060000
dist_comp_20d_vpoc_atr,,-19.923156217786527,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_comp_50d_vpoc_atr,,-19.660762815106363,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_cur_vwap_vp_atr,,1.5032705463405491,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_ext_edge_buy_atr,,0.0749695436229032,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_ext_edge_sell_atr,,0.1124543154343548,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_ext_long_dn_atr,,0.0562271577171774,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_ext_long_up_atr,,-0.0281135788585887,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_open_cash_atr,,-1.1901415050135884,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_ovn_high_atr,,0.4966732265017337,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_ovn_low_atr,,-0.0281135788585887,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_prev_vpoc_atr,,-2.839471464717459,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_prev_vwap_atr,,-1.1295211320401088,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_vwap_w_atr,,-5.109807890544467,,MISSING_LIVE,ATR-ES,1270,1776453060000
next_wall_dist_atr,,0.1311967013400806,,MISSING_LIVE,ATR-ES,1270,1776453060000
open_gap_atr,,-1.6493299597038704,,MISSING_LIVE,ATR-ES,1270,1776453060000
ovn_range_atr,,0.5247868053603224,,MISSING_LIVE,ATR-ES,1270,1776453060000
poc_bar_dist_atr,,0.0093711929528629,,MISSING_LIVE,ATR-ES,1270,1776453060000
poc_separation_atr,,0.0,,MISSING_LIVE,ATR-ES,1270,1776453060000
range_size_atr,,0.4217036828788305,,MISSING_LIVE,ATR-ES,1270,1776453060000
sess_range_atr,,4.854277949582982,,MISSING_LIVE,ATR-ES,1270,1776453060000
swing_range_atr,,0.4498172617374192,,MISSING_LIVE,ATR-ES,1270,1776453060000
dist_blind_nearest_dn_atr,-0.5937531627776216,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_gex_nearest_dn_atr,-0.1311967013400806,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_sess_low_atr,-3.645394058663668,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_swing_low_atr,0.0,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_vix_call_atr,0.06737887733108426,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_vix_gex_nearest_dn_atr,-0.002905069815387499,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_vix_gex_nearest_up_atr,0.001780526661043951,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_vix_hvl_atr,0.034579701996064104,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_vix_put_atr,-0.0075906662918189495,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_vwap_d_sd2d_atr,-0.10559085371567802,,,LIVE_ONLY,ATR-ES,1270,1776453060000
dist_vwap_d_sd3d_atr,-0.3462768250398276,,,LIVE_ONLY,ATR-ES,1270,1776453060000
im_cross_delta_agreement_5,0.6,0.6,0.0,MATCH,IM-ES,1270,1776453060000
im_open_type_agreement,1.0,1.0,0.0,MATCH,IM-ES,1270,1776453060000
im_rolling_correlation_10,0.989785,0.989785,0.0,MATCH,IM-ES,1270,1776453060000
im_cross_delta_weighted_5,,29.8,,MISSING_LIVE,IM-ES,1270,1776453060000
im_cross_open_signal,,0.85,,MISSING_LIVE,IM-ES,1270,1776453060000
im_delta_day_divergence,,-1.0,,MISSING_LIVE,IM-ES,1270,1776453060000
im_ltr_slope_diff,,-0.013980000000000013,,MISSING_LIVE,IM-ES,1270,1776453060000
im_price_ratio_slope_10,,2.8514407025566137e-06,,MISSING_LIVE,IM-ES,1270,1776453060000
im_smt_divergence,,0.0,,MISSING_LIVE,IM-ES,1270,1776453060000
im_volume_lead,,-2.0,,MISSING_LIVE,IM-ES,1270,1776453060000
dist_1d_max_atr,0.275443,0.275443,0.0,MATCH,ATR-ES,924,1776432300000
dist_1d_min_atr,-4.641668,-4.641668,0.0,MATCH,ATR-ES,924,1776432300000
dist_blind_nearest_up_atr,0.150419,0.150419,0.0,MATCH,ATR-ES,924,1776432300000
dist_comp_20d_vah_atr,-12.329294,-12.329294,0.0,MATCH,ATR-ES,924,1776432300000
dist_comp_20d_val_atr,-29.957684,-29.957684,0.0,MATCH,ATR-ES,924,1776432300000
dist_comp_20d_vwap_atr,-16.983659,-16.983659,0.0,MATCH,ATR-ES,924,1776432300000
dist_comp_50d_vah_atr,-10.703982,-10.703982,0.0,MATCH,ATR-ES,924,1776432300000
dist_comp_50d_val_atr,-23.802654,-23.802654,0.0,MATCH,ATR-ES,924,1776432300000
dist_comp_50d_vwap_atr,-16.990986,-16.990986,0.0,MATCH,ATR-ES,924,1776432300000
dist_cur_vah_atr,-1.692633,-1.692633,0.0,MATCH,ATR-ES,924,1776432300000
dist_cur_val_atr,-2.971725,-2.971725,0.0,MATCH,ATR-ES,924,1776432300000
dist_cur_vpoc_atr,-2.15426,-2.15426,0.0,MATCH,ATR-ES,924,1776432300000
dist_gex_nearest_up_atr,0.62512,0.62512,0.0,MATCH,ATR-ES,924,1776432300000
dist_mq_call_0dte_atr,-6.491633,-6.491633,0.0,MATCH,ATR-ES,924,1776432300000
dist_mq_call_atr,-1.298327,-1.298327,0.0,MATCH,ATR-ES,924,1776432300000
dist_mq_hvl_atr,-8.799769,-8.799769,0.0,MATCH,ATR-ES,924,1776432300000
dist_mq_put_0dte_atr,-3.606463,-3.606463,0.0,MATCH,ATR-ES,924,1776432300000
dist_mq_put_atr,-24.379688,-24.379688,0.0,MATCH,ATR-ES,924,1776432300000
dist_open_830_atr,-1.779188,-1.779188,0.0,MATCH,ATR-ES,924,1776432300000
dist_prev_vah_atr,-2.250433,-2.250433,0.0,MATCH,ATR-ES,924,1776432300000
dist_prev_val_atr,-3.212156,-3.212156,0.0,MATCH,ATR-ES,924,1776432300000
dist_prev_vwap_sd1d_atr,-3.236556,-3.236556,0.0,MATCH,ATR-ES,924,1776432300000
dist_prev_vwap_sd1u_atr,-2.265159,-2.265159,0.0,MATCH,ATR-ES,924,1776432300000
dist_sess_high_atr,0.528948,0.528948,0.0,MATCH,ATR-ES,924,1776432300000
dist_session_hvn_above_atr,0.009617,0.009617,0.0,MATCH,ATR-ES,924,1776432300000
dist_session_lvn_above_atr,0.17311,0.17311,0.0,MATCH,ATR-ES,924,1776432300000
dist_session_lvn_below_atr,0.240431,0.240431,0.0,MATCH,ATR-ES,924,1776432300000
dist_swing_high_atr,0.528948,0.528948,0.0,MATCH,ATR-ES,924,1776432300000
dist_vwap_d_sd1d_atr,-11.207759,-11.207759,0.0,MATCH,ATR-ES,924,1776432300000
dist_vwap_d_sd1u_atr,-0.754521,-0.754521,0.0,MATCH,ATR-ES,924,1776432300000
dist_vwap_d_sd2u_atr,0.26917,0.26917,0.0,MATCH,ATR-ES,924,1776432300000
dist_vwap_d_sd3u_atr,1.292879,1.292879,0.0,MATCH,ATR-ES,924,1776432300000
dist_comp_20d_vpoc_atr,,-19.76341604154645,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_comp_50d_vpoc_atr,,-19.417195614541257,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_cur_vwap_vp_atr,,-7.11292171571456,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_ext_edge_buy_atr,,0.048086170417387955,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_ext_edge_sell_atr,,0.0,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_ext_long_dn_atr,,-0.08655510675129832,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_ext_long_up_atr,,0.0,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_open_cash_atr,,-2.4620119253702635,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_ovn_high_atr,,-1.577226389690325,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_ovn_low_atr,,-2.9813425658780535,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_prev_vpoc_atr,,-2.817849586458934,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_prev_vwap_atr,,-2.749947105212541,,MISSING_LIVE,ATR-ES,924,1776432300000
dist_vwap_w_atr,,-5.601061742642816,,MISSING_LIVE,ATR-ES,924,1776432300000
next_wall_dist_atr,,0.3366031929217157,,MISSING_LIVE,ATR-ES,924,1776432300000
